Título,Fecha,Contenido,Etiquetas,Número de Comentarios,Enlace
UNE prevé afectación de 1 754 MW en horario pico este domingo,2026-01-18 09:32:00,"La disponibilidad del sistema eléctrico nacional a las 06:00 horas de este domingo era de 1 380 MW y la demanda, de 2 250 MW, con 906 MW de afectación, informó la UNE en su parte para la jornada. Para el horario de la media, se estima una afectación de 1 000 MW. Entre lad principales incidencias, la UNE reporta en avería la unidad 5 de la CTE Mariel, la unidad 3 de la CTE Carlos Manuel de Céspedes, la unidad 2 de la CTE Felton y la unidad 5 de la CTE Antonio Maceo; en mantenimiento, la unidad 2 de la CTE Sata Cruz y la unidad 4 de la CTE Carlos Manuel de Céspedes, en Cienfuegos. Las limitaciones en la generación térmica alcanzan los 625 MW fuera de servicio. Por falta de combustible están afectadas 95 centrales de generación distribuida, con 915 MW, además de 36 MW de la patana de Melones y 46 MW de la patana de Regla. Otros 155 MW no están disponibles por falta de lubricante. El total afectado en esta modalidad es de 1 152 MW. Para el horario pico, se espera la entrada de los motores de la patana de Regla, con 46 MW. Con este pronóstico, para el pico se prevé una disponibilidad de 1 426 MW y una demanda máxima de 3 150 MW, con un déficit de 1 724 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 754 MW en este horario. En el día de ayer se afectó el servicio durante las 24 horas. La máxima afectación por déficit de capacidad de generación fue de 1 995 MW a las 18:40 horas, superior a lo pronosticado por estar fuera de servicio las unidades 1 de la CTE Santa Cruz y el emplazamiento fuel Moa. La producción de energía de los 37 nuevos parques solares fotovoltaicos fue de 2 543 MWh, con 563 MW como máxima potencia entregada en el horario de la media con esta fuente de generación.","Cuba, Economía, Electricidad, Energía, Gobierno, Ministerio de Energía y Minas (MINEM), Termoeléctrica, Unión Eléctrica (UNE)",+,http://www.cubadebate.cu/noticias/2026/01/18/une-preve-afectacion-de-1-754-mw-en-horario-pico-este-domingo/
